"county, state",logist params,logist max error,exp params,exp max error,first case
"Madison, Georgia",[-17.08050907 -11.66792969  18.71684491  29.99302576   6.45844237],0.029470029264793283,[ 3.68978570e+01  1.23538624e-02 -3.62279094e+01],0.027883823882701917,2020-03-23
"Marion, Georgia",[-10.23466105 -24.5348202   28.99918992  22.57849472   8.07994367],0.1526627675132738,[ 13.37654241   0.06952912 -12.91816694],0.07721892120159168,2020-04-03
"Meriwether, Georgia",[ 1.28025845 -0.17916846 33.95800128 12.09877946 -1.68715487],11749491972574.438,[ 3.40547719e+01  2.67879663e-02 -3.39716785e+01],0.06856364504254013,2020-03-24
"Miller, Georgia",[ 2.00474263 -0.18599532 16.5885139   9.52317041 -0.97183938],20108546527742.85,[ 3.45356055e+01  1.44372151e-02 -3.47442927e+01],0.17376636965056808,2020-03-20
"Mitchell, Georgia",[  2.16182488  -0.25836276 193.68922915  11.77147654   2.36923849],1765442558723.3762,[ 7.03794458e+01  5.88692212e-02 -7.38895059e+01],2.755345614972258,2020-03-24
"Monroe, Georgia",[ 1.04752272 -0.33948278 11.76839463 13.94640299  1.50412488],1470548157581.0967,[ 4.17645677e+01  1.14931845e-02 -4.17635709e+01],0.04406593815954491,2020-03-20
"Montgomery, Georgia",[ 0.54553538 -2.14116664 47.50823349 15.00995972  2.        ],inf,[2.44601453e-11 1.00362275e+00 2.00000000e+00],inf,2020-04-11
"Morgan, Georgia",[ 0.02323135 -1.01977677 13.67093633 18.36829366  1.22529941],4432208083262.492,[ 3.3142797   0.08357246 -3.93963911],0.10529640596004954,2020-03-23
"Murray, Georgia",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-28
"Muscogee, Georgia",[ 10.14033068  -0.42715862 185.69904962  13.9952741    6.42839348],37280285989651.33,[ 12.74742321   0.11067318 -20.15437832],3.2206040079757323,2020-03-20
"Newton, Georgia",[ 74.10750439  -0.15481895 143.48062239  -4.0451934   -4.65088132],119275328264216.78,[ 22.5731401    0.05841336 -27.30202633],0.4021870847964877,2020-03-15
"Oconee, Georgia",[ 2.26628617 -0.14426075 58.63989209  9.87878017 -4.85055204],2277641524167.4785,[ 7.81612223e+01  1.77833481e-02 -7.91043972e+01],0.07866084345091116,2020-03-20
"Oglethorpe, Georgia",[0 0 0 0 0],0.0,[0.38035454 0.28816776 0.1015058 ],0.11257337917305128,2020-03-31
"Paulding, Georgia","[ 1.04832768e+01 -8.37556894e-02  6.64714663e+02  1.85736919e+01
 -1.55113541e+01]",608584198143.7068,[ 17.24846833   0.06927824 -20.12506991],0.2795359670340846,2020-03-16
"Peach, Georgia",[ 2.06995819 -0.28448327 23.71983755 14.98139076  2.73083695],512754034076.647,[10.23013498  0.04749802 -9.5651821 ],0.06991060364189867,2020-03-19
"Pickens, Georgia","[ 6.17545606e-01 -2.44009763e-02  8.88920275e+01 -6.30187964e+00
 -5.66054336e+01]",127016001435.03542,"[0, 0, 0]",0.0,2020-03-20
"Pierce, Georgia",[40.01435941 -0.44705766 47.60824681  5.48402959  0.83393621],1076713841296109.5,[ 33.15950547   0.04483238 -37.99159046],0.7267177787897859,2020-03-23
"Pike, Georgia",[ 6.69517901 -0.17669539 48.42132679  6.60222238 -1.43966101],778778815842.1278,[ 5.58432726  0.09332153 -5.2171108 ],0.03341494589731475,2020-03-28
"Polk, Georgia",[ 6.61033083 -0.17650358 26.76326628 13.63089897 -0.22769012],288487171536.89923,[-1.30444866e-14  9.99999995e-01  7.77819900e+00],928.1755001969681,2020-03-06
"Pulaski, Georgia",[-16.76528955 -12.10445729  18.83650545  28.74701491   5.9999986 ],0.025314009661840147,"[0, 0, 0]",0.0,2020-03-24
"Putnam, Georgia","[ 1.40705927e+01 -2.05248789e-01  1.01676389e+04  3.43893281e+01
  1.16512634e+00]",117066338915278.66,[0.62246833 0.20507977 1.16393299],0.04002968328516624,2020-04-01
"Quitman, Georgia",[ -9.2687098  -16.1031578   33.02739623  19.2992995    2.61540801],0.006568047340015287,[ 5.99289496e+03  3.02463280e-05 -5.99136730e+03],0.0,2020-04-03
"Rabun, Georgia",[39.16901186 -0.82971917  4.65419998  2.1860659   1.97629095],1834587625223497.5,"[0, 0, 0]",0.0,2020-03-31
"Randolph, Georgia",[  7.12977086  -0.68361704 120.88663187  15.13700852   1.67405569],55964662326564.43,[ 11.26368092   0.10531955 -21.06236717],4.259959051754354,2020-03-20
"Richmond, Georgia","[ 8.59233385e+00 -2.21687862e-01  2.32888956e+02  1.47711400e+01
  4.75932054e+00]",5471829900506.295,[ 10.46851501   0.10134071 -11.57466055],1.3974674105985245,2020-03-17
"Rockdale, Georgia",[ 76.91084148  -0.30556466 102.94879975  -0.87207755  -1.33303365],21337591150607.195,[ 1.66860840e+03  2.67687972e-03 -1.67970137e+03],2.0202670759624906,2020-03-19
"Schley, Georgia",[ 4.63926888 -0.41668111 11.00777224  2.72115809  1.818542  ],1741619861123.4424,"[0, 0, 0]",0.0,2020-03-30
"Screven, Georgia",[13.85125434 -0.23679303 14.86258366  2.83446493  0.86514033],68987517768267.78,[ 1.64566674  0.11922201 -0.40985606],0.012640359261357413,2020-03-31
"Seminole, Georgia",[ 2.00259365 -0.09315602 36.84534297  9.30132115 -4.94401267],9203654517039.945,[ 2.73380497e+01  2.18603108e-02 -2.60927950e+01],0.03207303813472132,2020-03-24
"Spalding, Georgia",[ 10.6208705   -0.24281594 104.63414366   9.79060804   3.20726119],10459120758503.775,[ 13.02886271   0.08230815 -13.4697794 ],0.479837624146942,2020-03-20
"Stephens, Georgia",[ 5.96543072 -0.25401943 27.93202315  9.6662898   1.46379454],3604266727625.3296,[ 3.73304559  0.0917032  -2.80320282],0.050222601017411606,2020-03-24
"Stewart, Georgia",[47.03931168 -0.35842473  9.56652423 -1.1791981   0.37136609],265135623146095.62,[ 4.65033112  0.0722281  -4.3816359 ],0.018224719440258694,2020-03-31
"Sumter, Georgia",[  3.44525439  -0.33235433 290.95024402  14.43714081   2.07761926],139162868526.29926,[ 45.76215648   0.08067832 -64.12335501],8.004995447912071,2020-03-20
"Talbot, Georgia",[32.12008286 -0.28986499 12.9027801  -4.77307033 -1.02415458],187650712598413.38,"[0, 0, 0]",0.0,2020-03-30
"Taliaferro, Georgia",,,,,
"Tattnall, Georgia",[-18.01266729 -11.37983975  18.4345157   30.90351139   2.68004448],0.002995200003956819,[1.07233975 0.06372432 0.12522361],0.005968955576219829,2020-03-22
"Taylor, Georgia",[-17.18162724 -23.55269235  18.7121942   28.38288615   3.81820167],0.018959649976620155,[ 1.17919057  0.10454566 -0.54650224],0.010714427581563577,2020-03-25
"Telfair, Georgia",[ 1.735322   -0.31316995 12.41905291  7.66441709  0.33912901],4424338453420.887,[ 16.57153097   0.03329018 -16.27012662],0.025741755971561513,2020-03-24
"Terrell, Georgia",[  2.63366479  -0.20151468 162.2069109   12.20678756  -7.57564171],901893044151.7214,[ 6.71323727e+01  4.55233184e-02 -7.64294831e+01],1.5735729147530593,2020-03-20
"Thomas, Georgia",[  2.63962857  -0.25741615 119.8236662   11.04546273  -0.92889178],1889994696597.9243,[ 29.78724313   0.07331241 -32.95969057],1.1955655502396876,2020-03-25
"Tift, Georgia",[  2.5158587   -0.127027   117.22943952  11.38811021 -10.78551173],2390671803505.514,[ 5.52724318e+01  3.40790711e-02 -5.79987196e+01],0.16944354320472144,2020-03-20
"Toombs, Georgia",[0 0 0 0 0],0.0,[ 6.33329352  0.06161205 -5.70373548],0.02181053137276044,2020-03-26
"Towns, Georgia",[-10.02905175 -24.92548632  31.10469188  22.03817555   2.9230439 ],0.02650887574509758,[0.10504776 0.35442531 1.03788556],0.02777881948806231,2020-04-03
"Treutlen, Georgia",[-8.53221522 -1.84243041 49.99930444 20.08834659  1.        ],4.379820409276784,[4.97688782e-13 7.46031269e-01 1.00000000e+00],inf,2020-04-06
"Troup, Georgia",[ 4.65443388 -0.21198729 79.35961613 13.99674727  0.82184112],396572403.2051844,[ 15.51321652   0.0599999  -17.92499666],0.2293198525958119,2020-03-16
"Turner, Georgia",[ 4.67343269 -0.2591235  56.60555546 14.85827397  0.36249375],76852730717.20374,[ 3.42361386  0.10592609 -4.75445053],0.07657710197929836,2020-03-20
"Twiggs, Georgia",[0 0 0 0 0],0.0,[8.71780825e-05 3.98312016e-01 1.80951888e+00],0.007448508962486234,2020-03-22
"Union, Georgia",[ 8.97006812 -0.71483676  6.95948824  3.81916278  0.66888295],74680891000549.45,[ 3.53867854e+01  1.57124447e-02 -3.53920672e+01],0.04670980354704726,2020-04-01
"Upson, Georgia","[ 5.36576856e+00 -2.78273447e-01  4.35839675e+02  1.55124065e+01
  2.53752768e+00]",3702479780729.4927,[ 2.48249731  0.21549667 -0.50442535],1.6548924380001155,2020-03-27
"Walker, Georgia","[ 1.59083327e+01 -2.49347390e-01  1.34548477e+04  3.26339830e+01
  1.91878519e+00]",259292191804074.53,[0.24765962 0.2492187  1.91827073],0.014358958815747546,2020-03-31
"Walton, Georgia",[0 0 0 0 0],0.0,[ 24.53522061   0.05615717 -25.38044406],0.050788836009290766,2020-03-24
"Ware, Georgia",[ 1.49471391 -0.27171371 74.09488311 12.12639355 -0.19169882],1334059626769.714,[ 33.68415297   0.05477691 -36.05174198],0.38752843731288383,2020-03-25
"Warren, Georgia",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-30
"Washington, Georgia",[ 3.38882544 -0.89059225 19.51133855 13.64591858  2.68590882],2853333867681.342,[ 7.32887138  0.06698008 -8.00700029],0.21058602681043304,2020-03-23
"Wayne, Georgia",[-10.02895365 -25.46105058  35.45545207  20.24609779   3.50004298],0.01476190477245954,"[0, 0, 0]",0.0,2020-04-04
"Webster, Georgia",[  6.88560541 -19.64250848   2.2          4.91105603   1.        ],4218285518063322.0,"[0, 0, 0]",0.0,2020-03-31
"Wheeler, Georgia",[75.06864439 -0.56292853  2.33568465  6.37734508  0.96224051],1.1335839945520262e+16,[0.07802004 0.19346483 0.78600366],0.002482809040308073,2020-03-28
"White, Georgia",[-16.37255066 -12.49987395  19.77958076  28.44519427   6.09078593],0.05260087509645607,[ 8.54070459  0.04832182 -8.77066318],0.07549053412232433,2020-03-25
"Whitfield, Georgia",[ 3.04705013 -0.1095587  51.39860062 12.30514934 -4.30666321],4536601426485.991,[ 16.91584741   0.03677092 -17.84619772],0.037829685676826666,2020-03-17
"Wilcox, Georgia",[-9.51490178 -4.73182975 34.79461111 20.00573819  8.37500001],0.41130681818369036,[ 0.75984103  0.25570493 -1.21135499],0.35632060503114904,2020-03-31
"Wilkes, Georgia",[-17.24094149 -23.41162119  18.68934696  28.50687499   3.81814944],0.014039863881902431,[ 2.84750906  0.06393555 -2.22370267],0.005680752139627352,2020-03-25
"Wilkinson, Georgia",[27.15641659 -0.51208114 12.5182985   2.04255758  0.55181168],485201387475731.5,[ 11.14741835   0.05546426 -11.39313939],0.06423648825807031,2020-03-31
"Worth, Georgia",[  9.30452043  -0.17995406 155.87074256   8.53672264  -3.16627211],3046340390215.793,[ 20.41170301   0.07341433 -23.77824183],0.4676866694153535,2020-03-20
"Hawaii, Hawaii","[ 4.59817593e+00 -7.58170257e-02  1.20641098e+02  1.22979823e+01
 -9.84677119e+00]",4433848230258.586,[ 19.44278632   0.0407888  -20.18858707],0.057852203512692,2020-03-17
"Honolulu, Hawaii","[ 2.57358245e+01 -2.36141436e-01  3.80231572e+02  1.22700235e+01
  9.03161089e-01]",25574217384732.254,[1.39630055e-15 9.99999884e-01 1.23659911e+02],52.97335018343529,2020-03-06
"Kalawao, Hawaii",,,,,
"Kauai, Hawaii",[ 1.94138547 -0.20453618 21.09087732 13.74643442  0.65121666],2243070618665.9907,[ 4.90313557e+01  1.21778745e-02 -4.93744649e+01],0.06580334441711481,2020-03-14
"Maui, Hawaii","[ 6.54600595e+00 -1.28046066e-01  1.85853796e+02  1.56253561e+01
 -1.21622546e+00]",142724880026.34833,[ 11.29457627   0.0732543  -10.79664882],0.15016628940107818,2020-03-15
"Ada, Idaho","[ 5.44580658e+00 -3.31970504e-01  5.37214226e+02  1.44860767e+01
 -2.22481412e+00]",219338173378.68982,[ 3.29199946e+02  3.43875793e-02 -3.96266650e+02],60.16381462007363,2020-03-13
"Adams, Idaho","[ 2.35678424e+01 -4.84674543e-13  2.18158347e+00  2.01731762e+01
  9.11201666e-01]",1.2305752305481516e-05,[-3.52696388e-15  9.99999998e-01  9.99999999e-01],7.210883893243493e-16,2020-03-31
"Bannock, Idaho",[-17.08593383 -12.35719304  16.3359507   47.69430757   4.17392278],0.0024448645244703176,"[0, 0, 0]",0.0,2020-03-24
"Bear Lake, Idaho",,,,,
"Benewah, Idaho",,,,,
"Bingham, Idaho","[ 4.23917675e-08 -7.95358443e-01  1.09412024e+00  3.17831210e+01
  9.38806128e-01]",195.6067264496744,"[0, 0, 0]",0.0,2020-03-20
"Blaine, Idaho",[  5.13876615  -0.46733949 443.14877736  13.66715815  13.93499147],1415417764183.539,[ 1.49710636e+03  1.07111159e-02 -1.56641250e+03],90.66489426108699,2020-03-14
"Boise, Idaho",,,,,
"Bonner, Idaho",[ 3.50194665 -0.38824113  3.59381867  3.05573761  0.57358457],726341221960.0106,"[0, 0, 0]",0.0,2020-03-30
"Bonneville, Idaho",[ 3.49472614 -0.18625736 25.06276793  7.01467528 -0.87655584],1000151849499.4381,[ 9.01090077  0.05749677 -8.51075808],0.02008042209609013,2020-03-28
"Boundary, Idaho",[ 1.         -2.         50.         10.          0.99999981],inf,"[0, 0, 0]",0.0,2020-04-12
"Butte, Idaho",,,,,
"Camas, Idaho","[ 2.35678424e+01 -4.84674543e-13  2.18158347e+00  2.01731762e+01
  9.11201666e-01]",1.2305752305481516e-05,[-3.52696388e-15  9.99999998e-01  9.99999999e-01],7.210883893243493e-16,2020-03-31
"Canyon, Idaho","[ 1.74203024e+00 -1.68504314e-01  2.23407034e+02  1.15660426e+01
 -2.15481513e+01]",1965586346561.489,[ 3.23751708e+02  1.82180357e-02 -3.36744502e+02],1.5286166391876275,2020-03-20
"Caribou, Idaho",[-74.38256391  -0.99038415  38.64308845  29.80470596   1.        ],52.551050240572934,[4.68688608e-14 9.99919985e-01 1.00000000e+00],9.906497921156457e-05,2020-04-04
"Cassia, Idaho",[-17.37995621 -23.15335777  20.1474033   27.82764296   4.08691854],0.01911363159320866,[ 3.72688877  0.0579512  -3.49563112],0.01237788913250003,2020-03-24
"Clark, Idaho",,,,,
"Clearwater, Idaho",,,,,
"Custer, Idaho",[932.29392543 -36.63873202   1.           4.30301857   1.        ],0.018710336324931978,"[0, 0, 0]",0.0,2020-03-26
"Elmore, Idaho","[ 3.33059480e+01 -1.61477642e-01  2.93907642e+02 -3.84270237e+01
 -2.74880721e+02]",454674202742.4625,"[0, 0, 0]",0.0,2020-03-30
"Franklin, Idaho",,,,,
"Fremont, Idaho",[ -4.75832546 -43.71994268  18.57419131  46.08400324   1.45454437],0.000583373845408684,[ 1.7938898   0.02794606 -0.98909297],0.0037806711022120177,2020-03-25
"Gem, Idaho",[ 0.14078958 -0.3022292  11.29983905  9.84793468 -2.17705767],8452640581457.525,"[0, 0, 0]",0.0,2020-03-27
"Gooding, Idaho",[ 6.3787604  -0.92899922  4.39447778  3.79097483  0.84776832],47434314576424.28,"[0, 0, 0]",0.0,2020-04-01
"Idaho, Idaho",[-17.54930666  -8.32269092  19.21144422  25.79326704   2.13637916],0.0017744287803436345,"[0, 0, 0]",0.0,2020-03-25
"Jefferson, Idaho",[-17.22912087  -8.30036047  18.97357326  25.26402557   3.22726086],0.0016966456007205496,"[0, 0, 0]",0.0,2020-03-25
"Jerome, Idaho",[ 17.0873489   -0.20146986  49.5992246   -8.74534606 -11.88335197],12136414513168.398,"[0, 0, 0]",0.0,2020-03-30
"Kootenai, Idaho",[ 7.91174027 -0.44298707 42.48646449  5.31966812  2.04968666],4634778608519.832,"[0, 0, 0]",0.0,2020-03-20
"Latah, Idaho",[ 0.33298594 -0.84368749  2.11746153  7.25623816  0.92737095],4898894057890.914,"[0, 0, 0]",0.0,2020-04-01
"Lemhi, Idaho",,,,,
"Lewis, Idaho",[ 7.27912082 -1.99238949 50.00000881 20.79687843  0.99999999],inf,[3.11909809e-09 2.92292220e-01 9.99999995e-01],inf,2020-04-02
"Lincoln, Idaho",[ 0.49856066 -0.37846978 16.24754942  7.96532538 -1.05749112],3925945688445.352,"[0, 0, 0]",0.0,2020-03-28
"Madison, Idaho",[ 3.09174142 -0.22881323  4.32901579  9.44121059  1.05181369],1856294546352.6206,"[0, 0, 0]",0.0,2020-03-17
"Minidoka, Idaho","[ 3.08956449e+01 -5.46666389e-02  8.86069308e+02  3.59117644e+01
 -3.23551536e+00]",47135301115975.87,[ 4.05456303  0.0538664  -3.28173949],0.012726237102337655,2020-03-30
"Nez Perce, Idaho",[ 0.79679518 -0.23658864 23.19663507  7.65314585 -2.2263381 ],6103473647035.389,"[0, 0, 0]",0.0,2020-03-25
"Oneida, Idaho",,,,,
"Owyhee, Idaho",[ 0.94582784 -6.42863116  2.40292896 10.25826575  1.59976681],1908347928859.4575,[ 2.94723372e+01  6.93013189e-03 -2.87252465e+01],0.013198238967258172,2020-03-29
"Payette, Idaho",[-16.8980082  -23.10462795  19.03202832  28.52413639   4.95451641],0.02277588721637418,"[0, 0, 0]",0.0,2020-03-25
"Power, Idaho","[ 1.08031361e+00 -1.35457295e+00  1.03353901e-04  1.47058945e+01
  2.00000000e+00]",5.677257876071378,[-1.35345963e-12  9.99376350e-01  2.00000000e+00],inf,2020-04-07
"Shoshone, Idaho",,,,,
"Teton, Idaho",[ 4.94571709 -0.36209023  4.90296062 16.43441342  1.41470748],1554600600867.962,[ 2.22976771  0.04172094 -1.54645242],0.006491044575041115,2020-03-14
"Twin Falls, Idaho",[11.63070569 -0.33160873 86.92522646 10.67723773 -0.95245411],17761937765778.336,[ 23.22031714   0.06089436 -31.26130325],1.3068077405301102,2020-03-18
"Valley, Idaho",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-22
"Washington, Idaho","[ 9.07411713e+00 -4.38505044e-11  6.57585855e+00  1.40387782e+01
  3.47252125e-01]",0.00033894963814219985,[-2.67576484e-15  9.99969195e-01  1.00000000e+00],-1.7212083394272692e+28,2020-04-02
"Adams, Illinois",[ 1.84489625 -0.84402668 25.50659445 18.35492792  1.47033356],192315886796.92993,[ 1.52080014  0.12088294 -2.54312729],0.2046683901991843,2020-03-20
"Alexander, Illinois",,,,,
"Bond, Illinois",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-29
"Boone, Illinois",[ -8.92582372 -25.40404375  42.71059369  20.83225951   8.54543229],0.10225895317134523,[ 3.85664615  0.14186262 -0.10622396],0.07053038558276607,2020-04-05
"Brown, Illinois",,,,,
"Bureau, Illinois",[-17.22073854 -49.45421853  17.61560925  29.99116166   3.25000049],0.009033333333333992,[ 3.42628409  0.05334015 -2.70997914],0.004102193003356507,2020-03-27
"Calhoun, Illinois",[-2.3085381  -1.16139083 49.98624533 29.19770551  1.        ],6.443099856972826,[-3.85143979e-14  8.97732326e-01  1.00000000e+00],inf,2020-04-05
"Carroll, Illinois","[ 6.76320299e-03 -4.95286783e-01  5.06323766e+00  1.35451363e+01
 -9.65116302e-02]",1066081701890.5961,"[0, 0, 0]",0.0,2020-03-28
"Cass, Illinois",,,,,
"Champaign, Illinois",[  1.3382897   -0.21985171 104.38057425  10.40791336  -7.84980449],737096161952.8186,"[0, 0, 0]",0.0,2020-03-22
"Christian, Illinois",[ 0.98176135 -0.33493882 26.11664447 10.08135629 -1.52940506],4048480829234.1914,"[0, 0, 0]",0.0,2020-03-20
"Clark, Illinois",[ 0.65216532 -6.18910315  2.43152884  7.3167967   1.57096888],3012726564368.4033,"[0, 0, 0]",0.0,2020-03-30
"Clay, Illinois",[ 1.06058568 -3.32304906 49.93841193 10.32686724  1.00000001],inf,"[0, 0, 0]",0.0,2020-04-14
"Clinton, Illinois",[ 6.95569108 -0.78725774 34.83517421 21.9397418   4.58226846],24879213483434.25,[ 1.09670267  0.12045338 -0.0581892 ],0.18929402989689076,2020-03-15
"Coles, Illinois",[ 28.68279965 -26.41192737   5.5          5.8660224    3.        ],0.10581377229530536,[ 7.22788354  0.09578034 -6.37385919],0.04462563594505456,2020-04-07
"Cook, Illinois","[ 2.63858211e+01 -1.73067533e-01  2.26075202e+04  5.65962243e+01
 -6.02747655e+01]",5583229764254.7705,[-7.68856798e-15  1.00000000e+00 -4.91550575e+10],4.263560789631173e+38,2020-01-24
"Crawford, Illinois",[ 2.113517   -2.22852694  3.09088629  5.12965751  0.99376701],872358251467.5803,"[0, 0, 0]",0.0,2020-03-30
"Cumberland, Illinois",[ -5.00332468 -41.66029493   1.          25.44221458   1.        ],0.008933299015070104,[0.00881099 0.15770738 0.92911961],0.0008468896737510422,2020-03-14
"DeKalb, Illinois",[ 1.96863657 -0.26653736 38.59612383 11.07132306 -0.6322993 ],609004593623.0884,[ 8.96436680e+01  1.56073837e-02 -9.25875886e+01],0.193501817613752,2020-03-21
"De Witt, Illinois",[-9.36731541 -6.85681151 32.33573629 18.56497766  1.92307692],0.0011242603550295862,[ 1.49091540e+03  2.94705569e-05 -1.48925599e+03],-0.017361111111111112,2020-04-03
"Douglas, Illinois",[16.03795807 -1.21703281  9.61951595  4.43164682  0.76117385],202733189228843.1,"[0, 0, 0]",0.0,2020-03-25
"DuPage, Illinois","[ 1.96566024e+01 -1.51031483e-01  2.02230594e+03  6.81785513e+00
 -3.47183487e+01]",1544577774984.2236,[ 2.00347285e+02  6.67019991e-02 -2.45111932e+02],20.58824890533957,2020-03-14
"Edgar, Illinois",,,,,
"Edwards, Illinois",,,,,
"Effingham, Illinois",[-9.41797519 -6.05943791 32.59307216 16.69646602  2.15385047],0.004497041420212527,"[0, 0, 0]",0.0,2020-04-03
"Fayette, Illinois",[ 4.02223602 -0.56895618 11.36731855 10.18066181  1.34551261],7604304270583.256,[ 1.75197567  0.11930896 -1.399019  ],0.02934957073479574,2020-03-28
"Ford, Illinois",[212.79795899 -42.06468156   4.           6.3517023    1.        ],1.0087629535798084,"[0, 0, 0]",0.0,2020-03-31
"Franklin, Illinois",[121.74601811  -0.56148494   3.20533267   6.07684312   1.09418564],8.75351981650297e+16,[0.24418138 0.13920535 0.62962144],0.005590555460581832,2020-03-26
"Fulton, Illinois",[  3.12000885 -13.54987474  47.8828524   14.2399911    1.16666079],0.005555555556935095,[-3.05002917e+03  4.68285190e-05  3.05155294e+03],0.005208333333333333,2020-04-10
"Gallatin, Illinois",[-10.09021598 -25.76522344  47.76739519  20.03698181   1.18180237],0.0009917355388561154,[0.00203844 0.63500404 0.95632587],0.010658300434088351,2020-04-05
